C,C#,D,Eb,E,F,F#,G,G#,A,Bb,B,key,file_name
6177.840461,2163.199333,549.6872928,2307.754275,658.8863648,2508.293867,444.3640289,720.2941533,1193.565639,984.0634006,1649.917087,2114.964144,C minor,631883.LOFI.mp3
977.4474682,2523.318274,13018.42716,1301.690719,544.9368551,478.5184769,2706.782578,6925.882298,3930.602086,9769.296704,2781.385566,940.7052772,D minor,190477.LOFI.mp3
653.9992009,376.8334827,2378.741783,446.4631859,773.4768067,3086.525301,1467.303396,19095.80664,1924.790506,1568.755762,476.2026535,690.2559608,D minor,1822502.LOFI.mp3
96.2167371,0.632621461,7.271105741,88.41388161,493.9152601,38.62906546,51.17276289,27.99520467,248.7666178,746.2886387,436.2752444,319.688236,D minor,3344291.LOFI.mp3
795.5363918,984.9566928,1137.251668,610.6570066,314.3951448,626.1686228,935.6585794,1411.952824,990.6125244,1619.703535,1099.521094,436.7859166,D minor,4371042.LOFI.mp3
1385.267469,90.98500514,28.67085335,26.53379237,285.1589878,1123.505769,1350.198846,7361.417438,13232.91093,6236.995306,2171.806139,4679.249372,Ab minor,1681077.LOFI.mp3
885.4114416,325.5680618,227.5296927,213.0898526,214.1062824,416.8742825,767.3111811,1707.843863,1762.021906,425.4341015,387.7593818,611.1591013,C minor,4786362.LOFI.mp3
417.8149672,318.2760568,474.908336,345.4060343,380.5777283,516.6997278,1119.287959,1882.031784,5080.142681,3913.869006,1668.691335,460.0577784,B minor,3533740.LOFI.mp3
403.8453247,5517.631342,4284.036642,552.7559063,2084.913797,2126.255028,1456.819523,2087.170929,848.75375,1378.761121,886.1661202,439.4352128,Gb minor,4452003.LOFI.mp3
467.0859895,217.0443886,115.4815037,963.912887,334.145232,11544.39278,5751.227933,9163.131591,2156.914596,4426.025393,1836.896047,1266.533937,Ab major,1041574.LOFI.mp3
238.6003951,70.53683417,300.657873,8.439800232,338.8903771,88.04566992,2485.771259,2279.645555,304.0879102,1076.71663,347.3114729,1390.519737,B minor,4508323.LOFI.mp3
231.7529557,26.17651139,385.2046541,744.0187804,2051.783112,568.9838079,230.7027519,13217.2205,4037.110552,1501.988923,807.0295143,707.6065329,E minor,2051166.LOFI.mp3
163.8808759,241.4042281,282.088166,454.1235653,310.3880316,751.0226917,1598.301182,2308.330027,3300.959854,5712.679446,948.6182738,743.499044,B minor,1257593.LOFI.mp3
924.7509396,62.22268108,1066.220268,336.9943817,437.3174349,1679.664147,3374.50198,3802.957949,2832.918278,1643.950732,2656.893303,991.7573688,G minor,4098993.LOFI.mp3
528.0641324,287.15045,832.4603328,570.0960971,1054.574388,2429.797865,2485.12158,3802.829411,1726.589564,886.958007,134.2770836,1452.915828,E minor,3432247.LOFI.mp3
235.1386569,4469.024181,282.2814644,645.4332548,22179.49492,766.4027592,361.5691783,1551.028996,2317.384666,4175.300498,359.8000827,1139.182237,Db minor,3367553.LOFI.mp3
4978.991046,22969.01091,3817.343637,23299.11319,2592.535682,942.2887264,897.3604376,2195.56634,14931.25414,4222.590551,3198.003158,2040.523007,Ab minor,3696226.LOFI.mp3
1139.791636,431.2879791,386.9055938,378.0762929,1147.846424,1464.262024,1010.282646,1743.560699,1982.840694,2117.013548,1198.362744,886.2641132,A minor,4002242.LOFI.mp3
21106.92317,4247.862772,3356.935029,9499.805338,2245.47625,887.8005949,1941.99875,2807.300857,25777.4429,5255.524862,6702.904604,5291.906872,C minor,5431709.LOFI.mp3
146.0143145,89.98705148,611.6051567,984.1573266,2293.644707,837.0493167,723.877441,3678.066391,2771.304387,6372.178306,949.9640015,937.4187318,E minor,3792959.LOFI.mp3
225.018157,210.9088706,1651.680947,332.996336,1802.939848,292.806679,1813.475464,887.7096939,349.3684508,685.4610086,214.0526317,1330.192155,E minor,5450838.LOFI.mp3
626.5840353,445.7333828,1999.422045,10750.63981,1577.599677,1121.38014,1601.997769,2787.774054,10167.91456,1985.397126,2677.827447,10841.39193,Eb minor,3979989.LOFI.mp3
2325.204087,763.64275,1180.102619,993.8780389,1650.256361,1862.213386,1170.496042,867.1079928,882.766492,1474.118113,1881.053847,3169.146578,B minor,3397932.LOFI.mp3
1309.716662,1092.274081,167.1594195,674.5647511,1713.356454,15300.93534,800.6980868,193.4702368,294.2291099,204.0312519,123.7653872,227.5716079,F minor,4485436.LOFI.mp3
425.0353638,4618.213014,866.6452397,444.222072,3547.131402,939.6472247,6316.304486,713.1996475,1909.589631,3723.588273,520.0232549,2642.089102,Gb minor,4900482.LOFI.mp3
4802.568347,443.1943783,689.1007514,3252.784662,2894.394299,9129.465027,8882.328371,8802.658885,8783.78478,2708.468482,8426.289946,1009.363956,F minor,3275147.LOFI.mp3
1414.980503,200.0385132,305.6791347,193.4412938,106.6111622,189.99862,1721.519539,1065.893946,1019.642587,5620.485709,4731.969173,4803.240726,B minor,1803909.LOFI.mp3
16421.27507,681.6499193,737.3077385,4743.259412,377.1345209,953.4018641,306.4487136,1719.235957,6037.323024,675.7182068,766.7015623,2510.010599,C minor,2018991.LOFI.mp3
1051.803182,2103.640278,335.1832027,1115.460935,711.7435042,958.3026898,1974.969756,2444.590158,3428.065007,1522.093375,1359.219685,1597.865898,Gb minor,3334471.LOFI.mp3
33526.84175,868.0273114,534.0377165,934.8747676,468.1106601,2745.659062,713.4996784,2202.356764,310.3031382,185.3010495,883.0313794,1261.238202,C minor,2673252.LOFI.mp3
9714.417017,1821.369646,11462.68064,4953.201926,1743.11428,5664.153169,1445.341122,3679.098601,733.6658171,1124.700485,1671.204655,1162.143751,G minor,3415063.LOFI.mp3
582.1018205,103.7216512,157.9853599,128.1460882,101.2310114,322.5380491,664.5283192,6510.565314,20382.18995,2573.770997,845.3674992,668.3393822,C minor,1944125.LOFI.mp3
2204.577168,1326.772193,718.5617408,798.633389,445.2937147,598.6685704,940.3050742,21110.57579,5909.697921,7622.135424,2352.275057,3395.842374,F minor,1026478.LOFI.mp3
1889.83421,5577.388565,6398.630866,457.2211138,860.8982766,727.9264102,2090.964026,2701.331188,3690.320735,2604.797053,2911.539232,4193.250125,B minor,3302451.LOFI.mp3
1248.957758,149.9516026,3371.481058,43.58289183,207.3658875,4921.189035,10688.94375,9110.323965,6033.683892,3811.093678,4292.656564,315.9810757,G minor,203493.LOFI.mp3
1290.317332,294.0170529,2488.129995,118.5397064,772.4810906,1652.601857,678.2741463,1874.652295,1090.180489,861.3290184,1101.295076,196.6521713,D minor,3930672.LOFI.mp3
298.3090558,512.0007991,708.852068,1440.364958,172.8378268,270.0718187,417.8718081,799.9075762,2664.428621,1873.797245,1547.370433,372.6911882,Eb major,3361909.LOFI.mp3
224.4492059,19.32670759,163.8933244,123.8740498,1102.312472,55.92896347,0.4756342866,49.07967056,1.005105143,218.4092717,1.437870644,278.8324064,A minor,847422.LOFI.mp3
938.4875412,625.2409842,818.0885851,330.1837683,2281.05899,4561.225021,15576.47751,132862.0908,29802.16609,3359.12989,2500.193256,2538.35983,G minor,4960012.LOFI.mp3
740.2455461,612.2199755,17820.91864,419.368212,1038.484571,11100.37841,2662.279974,22347.30244,3891.732317,14287.13634,884.4343174,445.8842254,C minor,1904501.LOFI.mp3
278.2748647,837.4137858,1258.667907,6925.269042,1123.666005,1320.133908,1934.82265,1710.006153,1071.405447,519.2699826,652.8046441,373.5314905,Db minor,4093657.LOFI.mp3
3507.210219,308.4050773,93.61529802,312.2621234,1313.198456,6239.849181,5673.543983,7407.929411,5960.303053,768.3642198,406.0461186,242.3980716,F minor,3695262.LOFI.mp3
361.407396,655.9306494,3886.086216,5594.694263,2877.709224,910.8648961,3507.106021,23658.12197,4203.918403,2696.209662,2603.092461,1882.90322,G minor,907837.LOFI.mp3
755.6891271,332.3834629,90.0598408,22.12821183,31.34914789,108.983169,135.8014035,288.4304841,714.1505341,2313.174417,23168.10488,2541.695591,Bb major,272788.LOFI.mp3
8656.670586,579.3321994,440.8273884,468.1111999,66.59885341,876.6027502,287.691355,3290.464896,2292.680237,587.1096029,1046.166517,501.2433249,C minor,3033991.LOFI.mp3
208.0450944,43.8534569,184.0139547,101.6706918,2276.889325,287.9175331,16.35697189,62.25816248,72.41044929,685.5399115,314.6950996,207.3622928,A minor,2070773.LOFI.mp3
7435.517637,415.4167105,835.2242076,551.7060824,54.55887326,233.3809145,269.7488428,3143.569344,4225.325208,1873.974389,2394.779963,1197.753846,C minor,1792100.LOFI.mp3
368.8915944,99.77183647,171.6746424,188.5730634,43.77218674,48.06224239,84.04669772,64.36057246,96.17895236,108.0919892,208.2852133,719.0173088,E minor,3967462.LOFI.mp3
4541.127415,106.2194421,355.8481239,39.79043183,146.9498632,4259.144856,171.6094097,354.6451731,223.3462215,130.8808881,124.4460555,1152.292071,F major,903963.LOFI.mp3
3160.247629,1482.627306,920.8628467,4355.915957,1664.560912,1878.772938,6165.018027,2134.805319,6578.121489,12369.00392,13546.67093,3773.38689,Eb minor,4262569.LOFI.mp3
20272.40484,13692.62986,9787.338644,2195.509524,28064.12486,4573.731568,1387.805393,1270.076789,8996.537155,14956.94595,5074.85193,55038.12823,Gb minor,774875.LOFI.mp3
2930.557172,8752.371652,1507.533778,226.102446,236.5364442,804.4806607,1648.700478,958.5084928,1022.147795,3061.353992,3331.280346,9951.495203,B minor,774874.LOFI.mp3
353.8608965,102.9557305,87.80473574,87.11472986,245.7420444,722.9656012,2521.384006,4600.951486,2696.866879,13350.45443,1525.769345,722.2983834,A minor,3288636.LOFI.mp3
1388.414464,531.5332947,289.1029617,164.773414,77.46916584,421.8380828,158.5067959,844.6571199,2409.239146,3002.756704,15687.4777,1028.274424,Bb minor,4857650.LOFI.mp3
326.2960892,1217.477401,2744.184864,326.0664692,857.3661683,196.3458085,2954.523341,453.4104105,337.6701289,507.3810929,527.0486527,809.6593374,D major,891993.LOFI.mp3
182.3493433,36.16342537,155.6045335,70.79722683,658.75301,667.8940371,4926.447494,3688.485027,1564.781155,2608.945898,479.5618771,100.87199,A minor,3137686.LOFI.mp3
1469.817949,846.3300862,5028.817193,788.9668266,1045.961609,775.3407184,175.7853734,1697.4416,873.3451892,4057.054816,1640.652099,576.3776026,D minor,3426022.LOFI.mp3
10183.63979,1655.396973,635.0204949,5404.413127,824.5765564,1494.012494,13798.74952,4370.88386,79299.28933,3223.999411,1874.193582,1153.69557,Ab major,3568438.LOFI.mp3
591.9703466,1533.581858,571.5303377,2065.893958,1387.175893,1036.738955,2857.97597,1870.088003,2631.530177,1412.684579,2183.548572,1167.725158,Ab minor,4440292.LOFI.mp3
2502.150832,3851.47956,899.9646719,1125.55488,2706.495188,7453.43411,6329.505394,3856.138432,5069.746032,2401.005129,8628.519898,2053.795753,F minor,3250632.LOFI.mp3
3945.270936,2395.577547,1215.919443,1404.618692,3018.427894,4038.65122,2704.867068,2997.524218,7696.007784,4914.330906,8245.576006,3071.214814,F minor,5026646.LOFI.mp3
718.4264655,59.23687637,1512.183624,497.3599548,824.2080397,1429.373003,1388.324042,9258.457484,1230.624392,1892.516654,1711.650311,85.3593156,G minor,5048263.LOFI.mp3
113.4708177,105.6221923,916.679468,196.2603714,2924.202197,135.2494293,93.10701321,17.6799226,135.166563,1796.508394,142.686656,1582.103519,E major,781373.LOFI.mp3
4563.4279,1214.418456,7822.57952,801.8827139,7742.007362,7300.314114,508.1441538,9543.163741,2096.309778,5368.589643,2533.816241,1321.50092,C major,4399289.LOFI.mp3
1029.664534,503.6589089,6155.494874,593.9619086,503.8380408,2743.009202,291.0562252,2979.347851,756.8726011,4633.848877,941.694082,1505.519352,A minor,2031096.LOFI.mp3
818.9103848,883.3698807,1087.148321,1856.944729,3456.206953,7630.076488,3050.078717,2266.333191,4683.845384,2424.045177,2576.840937,636.545466,F minor,4167325.LOFI.mp3
3941.568967,2932.280457,1957.291,3135.126236,2167.115415,3774.349236,1805.101421,2502.596304,3421.875095,4494.161424,3727.258684,3775.830928,D minor,3345479.LOFI.mp3
17429.04539,2055.698713,1225.513795,1235.368203,792.5774409,987.9598508,353.0230947,436.8240468,221.6305319,274.6019103,2817.783464,1157.550555,C minor,5302340.LOFI.mp3
1660.408707,130.1356223,712.8328513,1098.980613,1168.367928,3474.950225,1280.642081,2774.709939,3653.253376,4735.501359,5802.330183,1824.810282,Bb major,1234749.LOFI.mp3
1276.938853,316.6989191,628.1650968,1498.581191,231.7556791,2872.595413,317.3527076,1027.041921,627.3745445,2547.947679,2551.248354,932.2525344,G minor,1234748.LOFI.mp3
683.9199534,367.5230225,516.2963292,1128.724774,46.23394121,150.6309807,202.6535588,2452.886893,469.0275238,531.5785887,1624.269446,336.5087868,G minor,3667683.LOFI.mp3
2597.290344,235.6989745,408.1379889,1924.265508,41.77562124,323.6607128,89.59409191,691.0756419,2434.588174,479.1330342,1426.056377,313.8115788,Eb major,3518768.LOFI.mp3
2567.067823,809.4379579,209.0994025,95.19085534,191.8772191,265.4799007,284.0065937,589.5523853,9722.800974,5817.094585,8657.954471,2243.501025,A minor,3661550.LOFI.mp3
1675.74936,3650.08142,23577.49509,2268.089215,5202.087124,753.9892225,74.60578084,633.889017,209.9794498,714.9391292,127.7296504,1105.951575,A minor,1850984.LOFI.mp3
7212.209198,1436.13928,1548.036296,2331.085721,831.9529101,303.6341163,1272.493586,4000.172121,1947.135807,2123.532298,5989.974718,3969.085402,C minor,4815758.LOFI.mp3
1404.719338,5899.677784,1103.31046,160.2924886,158.9280529,1560.801246,15418.98585,2195.019008,400.7217144,317.0413638,1075.890111,10777.85501,Gb minor,3480108.LOFI.mp3
593.6528316,2564.408297,315.1618605,2109.013437,4958.236338,2220.256252,7289.738508,2945.9578,769.3497131,367.8251335,465.7214468,659.7571833,Db minor,4920936.LOFI.mp3
4068.803734,1795.405244,982.1522925,177.0479797,1107.271539,816.0508916,403.1716589,3365.77711,2626.714994,616.4306143,558.428427,494.9692953,Db minor,2666528.LOFI.mp3
9912.933196,672.795053,3540.542964,235.0831379,916.8445674,2950.789735,394.6067329,3174.683411,654.6924563,2578.299973,3024.149665,1085.873056,D minor,2047796.LOFI.mp3
1266.933558,285.5400648,828.6264008,312.7985605,16.4854981,280.4967096,32.11076996,302.3381826,189.3272214,243.5737472,433.4563531,400.5740084,C minor,3302298.LOFI.mp3
4143.64207,1016.867358,8091.195965,1081.915723,2527.22642,784.773958,2244.952967,4555.573822,2804.86571,3220.640983,1356.333843,1908.41386,G major,341832.LOFI.mp3
4119.129933,2559.756034,2048.12553,1798.905758,1221.244818,2849.851381,1268.165942,4275.700948,1723.115255,972.5631956,1543.331313,1666.038173,C minor,4953926.LOFI.mp3
1525.172841,380.1241554,2174.895522,432.8514922,2213.89464,124.2648561,169.2709426,674.6878294,283.3779078,2036.408162,152.4675974,103.6521834,A minor,4688833.LOFI.mp3
646.8112404,1084.244449,8887.994577,2728.56825,687.2775319,990.7082696,1334.037714,7073.571927,895.879603,1341.474717,3607.598557,692.4620347,G minor,4926785.LOFI.mp3
3684.95392,3036.463862,1115.374542,1207.129641,1364.790031,1990.879316,557.5907699,2811.387458,1837.109014,4628.96375,1860.41177,5481.826548,G minor,3602280.LOFI.mp3
1397.564753,657.5373599,281.0613006,121.5009525,49.53966231,16.45250766,20.85365152,24.35684436,50.16615704,297.0561789,2971.281759,7681.127833,Gb minor,1678455.LOFI.mp3
347.2864332,1410.685825,8945.323014,473.6221889,1815.661556,211.8203499,8733.743491,10634.80815,6965.84169,7842.777776,3325.528023,4498.052874,D major,4275052.LOFI.mp3
5360.420765,715.4959893,586.7366849,2049.38804,589.8826658,389.3594683,1562.746085,3210.209259,7498.637833,4995.183918,7041.809291,6230.532764,Ab minor,4955940.LOFI.mp3
93.79730621,2508.849428,508.6043115,2299.622607,4326.807938,61.18565589,7983.331187,93.89586059,914.3739169,1087.607005,173.1257708,7264.567628,B major,1017921.LOFI.mp3
30.69903563,79.45379729,33.61726435,34.64835793,33.28865148,187.5331576,1855.633501,9452.891308,16639.48193,6454.621225,969.6521339,679.4956872,F major,1681085.LOFI.mp3
5659.432974,1292.917677,620.8533885,430.123649,251.223415,297.483185,506.8401643,3220.715512,27729.23212,2060.648728,2154.662524,2924.140729,C minor,4234612.LOFI.mp3
2443.281484,235.6818628,462.2897052,244.2726381,3124.75321,215.7821427,736.1616646,703.4361991,564.2921964,1870.982061,619.871157,3875.48076,A minor,3024384.LOFI.mp3
578.4788578,1610.826628,746.284309,4312.566473,637.326254,1897.465014,2451.88799,1195.017038,2093.651885,633.3732729,2383.631685,469.1481599,Eb minor,1494159.LOFI.mp3
1040.251761,1502.971813,1589.364271,4921.659852,1335.756613,4639.529746,1780.01006,4288.019905,9075.317346,5693.239967,3501.167062,1065.518162,F minor,1007941.LOFI.mp3
2664.592006,9931.701969,10529.72579,13602.14277,11450.54667,4174.169097,1090.398875,589.2390375,70.59486401,115.6525417,118.0261757,710.3741795,A minor,1982269.LOFI.mp3
359.8495663,2084.807053,1460.626506,5045.038282,1847.115415,9541.662332,10141.80071,5813.343914,3643.877831,576.2911735,3679.369444,1847.506642,Eb minor,4060751.LOFI.mp3
286.6149035,56.82716751,202.4203618,111.1785834,192.9910574,29.00007006,84.65391257,322.3184354,19.84311173,40.44274534,28.31905744,212.9897445,E minor,3938837.LOFI.mp3
874.0108221,530.9468959,504.8389908,2577.458896,2431.152306,6752.325416,313.524969,290.5108371,736.933151,611.4986001,734.2120177,325.3942375,F minor,4863806.LOFI.mp3
4982.582247,554.6215388,217.4339598,48.55413192,11.92580377,22.50641682,225.1042913,703.6037538,1075.832462,546.8812269,332.6605284,971.1369142,C minor,1781139.LOFI.mp3
3217.455732,496.0186332,122.0097164,323.8759944,157.0263173,153.5470061,760.049379,10631.55447,2165.459647,679.037288,329.9321137,1787.419107,C minor,305771.LOFI.mp3
4823.052778,5365.595116,2355.49529,828.4539332,418.860083,1524.649656,971.5358421,551.4852063,2433.372905,3387.444611,22982.97212,7611.203606,Bb minor,4452122.LOFI.mp3
1154.290161,196.0795362,153.1860049,459.4498896,1442.807892,23641.2781,9391.68613,1954.447378,4019.64079,1454.147197,573.6515976,213.9886766,F minor,4917941.LOFI.mp3
2757.818573,16999.22245,827.3236222,405.1063765,403.6002755,979.8127783,7294.201061,5647.708031,2288.988047,579.6102838,525.5142059,291.8326785,Db minor,3794008.LOFI.mp3
1395.063991,6179.576135,539.8157397,1407.847163,715.2965807,696.118094,2156.709212,932.6096428,4185.373037,931.2048234,1509.748509,2851.493224,Ab minor,4424988.LOFI.mp3
1554.929786,1842.128642,1476.238179,2063.384302,851.343988,422.5012093,364.9210297,618.1738046,498.3334993,619.6199632,1258.410334,1133.435654,Eb minor,5740146.LOFI.mp3
43.23031477,1018.107043,20.2842222,77.69440062,435.1511138,485.7004208,5971.817946,2875.424558,2497.729118,1032.895164,455.3477642,59.75842612,Gb minor,4827420.LOFI.mp3
1448.179459,2624.699576,9704.553067,1468.24637,1397.834985,3452.441547,20710.30444,23761.47486,8245.724029,14870.87114,4908.420889,18877.62876,D major,4702235.LOFI.mp3
480.6648097,502.1957128,1991.494724,588.0419565,638.3666511,2375.274142,2007.266801,8745.447541,1325.420118,1471.133166,237.7482938,307.6779417,D minor,4498388.LOFI.mp3
2017.309963,60.59482794,3600.248825,18.51399261,1900.532586,8.333378285,1335.930038,2418.780975,9.708119587,1923.338265,11.30060218,2081.261277,G major,2024026.LOFI.mp3
2347.134435,360.467198,3202.355097,249.5880487,3248.650993,111.2653661,290.2914099,3139.354839,828.2822149,2106.962137,632.5478678,558.0921239,A minor,3270413.LOFI.mp3
1951.375412,571.8596733,84.19687924,26.12876415,444.6336609,56.57732883,314.2965872,1802.425158,415.9930747,304.921235,573.8520595,1918.473291,A minor,1206025.LOFI.mp3
316.6811214,103.9362356,36.26517584,98.66342052,46.38588865,222.7470587,626.3876344,3498.764939,8142.136319,8409.044252,3033.709023,946.6206702,Ab minor,1970992.LOFI.mp3
172.8087104,90.72820881,216.2379762,131.7720686,402.5440925,494.6661927,450.3329811,2790.039402,14556.38405,4945.6114,2693.51398,632.6165358,A minor,1486770.LOFI.mp3
2944.71477,2133.144397,1362.3818,266.8450524,536.7327683,2294.57313,5756.843034,7129.471252,9971.656938,4087.605461,3943.505399,2824.403476,Bb minor,1626779.LOFI.mp3
2922.11391,1289.873739,669.259992,183.7693184,332.3828704,628.3735838,758.7740017,2404.796697,4918.830488,16203.85231,2037.621234,1913.586381,D major,1673811.LOFI.mp3
398.9013505,145.7204552,145.1356631,500.4531847,5039.71361,2874.410063,1299.658288,4952.522926,1827.670832,5248.939007,911.2582037,4167.815187,A major,3076768.LOFI.mp3
2502.693949,72.6749449,2235.883562,3.946763756,1078.001519,1433.137449,11.67723975,4677.541439,7.823328964,2618.484754,989.9811925,301.0364652,F major,3701975.LOFI.mp3
275.6606076,730.2239107,126.2845185,138.665966,319.5270356,422.2590698,1311.053865,295.8775769,324.8962073,407.0781184,228.7332811,341.4016976,Gb minor,3524408.LOFI.mp3
2943.996011,721.0000181,259.8113627,190.1849277,571.3470909,956.8428456,1503.001952,3153.852313,5366.964328,3061.896826,9382.048094,3114.085886,C minor,3841927.LOFI.mp3
1676.556029,13669.20396,2474.164443,8804.226934,210.4142399,52.73599746,604.0430932,36.63009911,883.9695097,666.3535981,896.6624079,771.4196073,Eb minor,1650933.LOFI.mp3
724.518915,423.0745689,945.596573,569.91271,90.0543658,615.744199,108.1233109,1772.676454,319.0750449,835.882741,901.741506,295.7652907,G minor,205597.LOFI.mp3
2336.583287,748.8186816,172.2589939,2105.067979,224.689259,1108.085579,3191.891101,7222.95592,7379.409564,1113.884057,1246.103473,356.3059236,E major,4693198.LOFI.mp3
812.2810389,238.2117407,2011.19688,1546.738728,748.7746451,1179.194785,5050.362687,58824.75888,45626.46142,7259.631047,1869.085973,659.5173784,G minor,1234668.LOFI.mp3
2207.660387,964.5099646,388.221819,1169.924907,1683.429969,5782.937414,12823.37688,33641.62457,44324.98756,21173.0592,14465.05081,5190.067652,G minor,1234669.LOFI.mp3
651.768075,265.1763189,207.4198738,783.6232758,680.6255866,445.2446967,3946.04058,13589.68286,53808.32762,4700.63091,4257.198538,2450.735373,G minor,2725284.LOFI.mp3
11165.17873,4075.245098,15001.92298,2441.511703,1150.213717,2358.463096,1958.725349,2233.110279,1027.605199,2784.342806,1275.165848,1858.557243,D minor,3402888.LOFI.mp3
168.7333502,202.6303855,1736.704738,2290.686799,590.5105806,2336.576959,10630.19227,38640.57549,4228.990543,2530.972573,1887.044695,520.363729,G minor,5013910.LOFI.mp3
140.3029379,534.1607129,2342.529167,8656.550132,11567.92474,1934.821325,2495.823867,1572.053294,999.6517822,291.9688638,277.0809847,1727.53601,E minor,4062807.LOFI.mp3
3378.854353,723.6114754,236.0623318,221.6341214,46.32686472,204.1224041,843.7884105,3175.933509,1526.612045,795.2652712,550.6160537,888.1522628,Db minor,1140027.LOFI.mp3
74.59312332,293.5267573,745.1237781,5502.18411,83279.78908,2649.656713,927.21307,766.4397413,1024.948397,461.2207345,228.5620558,1323.043616,E minor,5035524.LOFI.mp3
682.3378594,369.5438082,996.668532,319.5179554,1323.866079,170.1851687,778.9681058,303.0169424,1165.003544,1390.294673,731.8029112,2393.961883,G minor,1725800.LOFI.mp3
10118.86318,3459.413597,1458.751538,488.9452856,653.8758809,1972.400263,242.1382824,819.7973853,67.66027486,97.51106453,256.7495356,2185.951604,C minor,3450181.LOFI.mp3
589.5444005,277.1415338,620.3634255,4925.249357,717.8949849,4157.824847,2001.838835,2744.195948,9654.353108,5047.52258,4895.052594,832.9089941,C minor,3379400.LOFI.mp3
654.8698123,181.8138604,72.71074144,45.00513598,52.17210749,450.5535325,1249.87753,12810.03398,13291.4491,8342.380749,6121.558704,12958.88843,B minor,2673157.LOFI.mp3
456.0158504,727.4564905,1166.441593,3975.934547,23128.11215,3960.115289,1389.294037,895.5098477,814.7171067,849.4799836,874.3420224,1393.219385,E major,853834.LOFI.mp3
895.1680492,583.3471938,707.2153071,527.0575592,802.0260329,1882.492314,11523.24039,17253.98832,11910.53493,33201.05383,1605.305317,888.1427904,A minor,5362946.LOFI.mp3
280.1065084,281.7771165,811.6856491,82.41539792,2004.393146,186.0796225,939.3917425,459.818481,1075.873808,1006.26073,391.171248,1236.638846,B minor,896478.LOFI.mp3
838.1371761,793.4348029,874.1059599,92.8312931,988.1390735,4236.193009,761.9375613,1132.129929,4232.839693,1496.535943,1822.190521,936.7052749,A minor,4823611.LOFI.mp3
485.238063,1551.709392,977.6321848,526.8069272,812.7889627,742.0015801,4645.992628,45113.16001,5694.402076,2155.692844,1350.373361,720.0471581,G minor,400259.LOFI.mp3
3195.545782,6271.485276,2007.557784,1890.41259,2098.37578,701.4856276,3339.903807,1328.821787,5707.085857,6585.101927,3049.672818,4825.622802,E major,3313145.LOFI.mp3
1279.459703,76.71383195,278.2455284,73.24228096,1193.337613,3530.395843,2548.604113,6860.979037,3752.153891,5184.192976,1018.735724,419.5064224,F minor,3356535.LOFI.mp3
3594.08736,937.2986717,3039.982211,3473.31338,609.7488392,4070.571982,1206.408927,4956.545414,3696.357054,3703.21115,4501.896725,1485.229523,G minor,5263098.LOFI.mp3
5858.223542,488.5061483,163.2541671,95.08100403,33.80865092,103.7562968,279.8519917,5365.759556,4661.878474,3004.443858,1517.019197,3605.563894,C minor,4934251.LOFI.mp3
1146.172066,151.808115,803.5474665,914.9439728,2360.886801,35251.69662,14389.14227,8152.075998,6869.433589,1481.31022,1757.391077,487.9860303,F minor,4950604.LOFI.mp3
6297.103983,1747.551345,1180.03375,625.7783863,338.1159766,247.9692104,498.716504,536.4071238,968.3000875,979.287191,4504.303519,32684.11245,G major,3568459.LOFI.mp3
1426.679772,298.2039236,110.4036821,95.84453052,218.9147739,1176.887136,237.0995586,1775.893605,10014.92572,13034.39443,1513.98547,1887.40392,F minor,1984204.LOFI.mp3
333.5125316,97.4401727,392.9634653,41.83667265,198.3607036,1802.914147,113.3646211,1804.460583,1160.651608,1758.06969,6693.047289,762.4396073,Bb major,1209745.LOFI.mp3
194.5772819,190.7915088,255.3629539,3339.140958,44732.64675,2880.921652,991.1153557,926.1703898,564.2436761,416.5944668,183.9219516,240.3532482,E minor,2725289.LOFI.mp3
284.3064502,361.0010475,196.8817713,1675.495677,161.8192293,1532.916984,1685.712829,1385.938717,1603.85987,541.2669371,1926.688955,867.0708094,Eb minor,3426285.LOFI.mp3
1143.639648,173.4442453,171.6691114,313.5126419,43.95445095,145.6758471,68.08595103,285.2978401,416.8489468,293.7785239,364.4804997,470.9047171,C minor,3858331.LOFI.mp3
796.9024884,636.4879382,674.2668419,441.9508238,78.56735767,444.4150941,287.3872629,456.2925608,431.2346363,780.9523067,1178.944694,677.6712139,G minor,3526370.LOFI.mp3
651.675877,578.0313635,355.2110837,187.7878164,161.3418695,258.0538556,359.1968375,374.3889772,1112.459138,1941.282426,912.7387016,844.5892289,C minor,74982.LOFI.mp3
4795.165344,884.819956,212.8215938,154.8966639,119.4632884,946.8047682,305.8232617,944.4127318,14668.87988,717.4471657,629.2105674,1034.367233,F minor,2049680.LOFI.mp3
7270.992538,3589.611206,6045.890338,8666.235523,7327.942841,3586.333549,838.4081143,884.0825804,759.0034,3730.604435,8479.862652,4772.04429,A minor,1074548.LOFI.mp3
253.7981401,84.70833237,2143.117897,2222.267181,30764.19441,13191.77824,8050.765361,4435.821274,3859.065791,1995.748242,1990.786851,322.1609404,Eb minor,1009960.LOFI.mp3
288.5530966,2249.448118,178.5953815,176.9291869,281.2985098,1287.070317,11731.8728,6248.441497,3233.043574,1482.850361,393.587162,348.0634571,Gb major,677299.LOFI.mp3
745.8356687,256.594443,182.0943715,390.8423875,183.1112547,591.3542923,1611.976936,2535.141501,589.1461794,514.6980141,620.9710105,390.6134567,C minor,4231980.LOFI.mp3
